np_id,np_smi,chem_id,chem_smi,standard,pvalue,Assay_ChEMBL_ID,Confidence_Score,Assay_Type,target_id,target_name,target_organism
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,5.16,CHEMBL945376,9,B,CHEMBL5131,Trypanothione reductase,Trypanosoma cruzi
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,5.56,CHEMBL2433692,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,4.91,CHEMBL3107514,9,B,CHEMBL5131,Trypanothione reductase,Trypanosoma cruzi
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,6.88,CHEMBL1909086,9,B,CHEMBL315,Alpha-1b adrenergic receptor,Rattus norvegicus
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,6.95,CHEMBL2157129,9,B,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,4.94,CHEMBL3436063,9,F,CHEMBL3762,Voltage-gated L-type calcium channel alpha-1C subunit,Rattus norvegicus
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,5.19,CHEMBL4135207,9,B,CHEMBL5131,Trypanothione reductase,Trypanosoma cruzi
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,7.4,CHEMBL1909085,9,B,CHEMBL319,Alpha-1a adrenergic receptor,Rattus norvegicus
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,6.05,CHEMBL3253106,9,B,CHEMBL2370,Norepinephrine transporter,Mus musculus
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,9.55,CHEMBL3616095,9,B,CHEMBL228,Serotonin transporter,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,7.19,CHEMBL2433695,9,B,CHEMBL222,Norepinephrine transporter,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,4.82,CHEMBL4194175,9,B,CHEMBL5131,Trypanothione reductase,Trypanosoma cruzi
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,5.47,CHEMBL3398942,9,B,CHEMBL1837,Trypanothione reductase,Trypanosoma brucei brucei
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,5.05,CHEMBL5104990,9,B,CHEMBL4478,Voltage-gated N-type calcium channel alpha-1B subunit,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,6.14,CHEMBL692776,9,F,CHEMBL2882,Histamine H2 receptor,Cavia porcellus
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,7.14,CHEMBL1909086,9,B,CHEMBL315,Alpha-1b adrenergic receptor,Rattus norvegicus
CNP0436884,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL1079742,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,IC50,5.72,CHEMBL1116650,9,B,CHEMBL1824,Receptor protein-tyrosine kinase erbB-2,Homo sapiens
CNP0436884,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL1079742,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,IC50,6.38,CHEMBL1116652,9,B,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens
CNP0436884,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL1079742,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,IC50,7.16,CHEMBL4273762,9,B,CHEMBL203,Epidermal growth factor receptor erbB1,Homo sapiens
CNP0436884,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL1079742,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,IC50,7.4,CHEMBL4273764,9,B,CHEMBL2331061,Serine/threonine-protein kinase B-raf,Mus musculus
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL392184,Clc1ccc2cn[nH]c2c1,IC50,4.66,CHEMBL906410,9,B,CHEMBL3048,"Nitric-oxide synthase, brain",Rattus norvegicus
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL392184,Clc1ccc2cn[nH]c2c1,IC50,4.55,CHEMBL754803,9,B,CHEMBL3048,"Nitric-oxide synthase, brain",Rattus norvegicus
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL392184,Clc1ccc2cn[nH]c2c1,Kd,3.75,CHEMBL5113115,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL247365,Brc1ccc2cn[nH]c2c1,IC50,5.96,CHEMBL3802682,9,B,CHEMBL3922,Methionine aminopeptidase 2,Homo sapiens
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL247365,Brc1ccc2cn[nH]c2c1,IC50,5.37,CHEMBL906410,9,B,CHEMBL3048,"Nitric-oxide synthase, brain",Rattus norvegicus
CNP0438721,c1ccc2[nH]ncc2c1,CHEMBL247365,Brc1ccc2cn[nH]c2c1,Kd,4.42,CHEMBL5113115,9,B,CHEMBL2292,Dual-specificity tyrosine-phosphorylation regulated kinase 1A,Homo sapiens
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL326243,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1,Ki,6.9,CHEMBL674434,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL326243,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1,Ki,7.72,CHEMBL805326,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Ki,8.0,CHEMBL821236,9,B,CHEMBL6137,Thymidylate synthase,Escherichia coli
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Ki,4.83,CHEMBL3284707,9,B,CHEMBL5328,Thymidylate synthase,Lactobacillus casei
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Kd,8.0,CHEMBL3284711,9,B,CHEMBL5328,Thymidylate synthase,Lactobacillus casei
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Ki,7.85,CHEMBL2186825,9,B,CHEMBL1952,Thymidylate synthase,Homo sapiens
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Ki,7.7,CHEMBL874101,9,B,CHEMBL3160,Thymidylate synthase,Mus musculus
CNP0415783.3,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,CHEMBL886,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1F,Ki,7.85,CHEMBL3256792,9,B,CHEMBL5328,Thymidylate synthase,Lactobacillus casei
CNP0406615.1,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL1257041,Br.CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,EC50,5.5,CHEMBL1614122,9,B,CHEMBL1293319,Zinc finger protein mex-5,Caenorhabditis elegans
CNP0406615.1,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL1257041,Br.CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,IC50,4.82,CHEMBL1738242,9,F,CHEMBL1741212,Glucose-6-phosphate dehydrogenase-6-phosphogluconolactonase,Plasmodium berghei
CNP0406615.1,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CHEMBL1257041,Br.CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,EC50,5.27,CHEMBL1613896,9,B,CHEMBL1293304,Cytoplasmic zinc-finger protein,Caenorhabditis elegans
CNP0396733,O=C1C=C(Nc2ccccc2)c2ccccc2C1=O,CHEMBL1495016,O=C1C=C(Nc2ccc(F)cc2)c2ccccc2C1=O,IC50,5.32,CHEMBL1738578,9,F,CHEMBL1741207,Sentrin-specific protease 8,Homo sapiens
CNP0396733,O=C1C=C(Nc2ccccc2)c2ccccc2C1=O,CHEMBL1495016,O=C1C=C(Nc2ccc(F)cc2)c2ccccc2C1=O,IC50,5.02,CHEMBL1738495,9,F,CHEMBL1741213,Sentrin-specific protease 7,Homo sapiens
CNP0396733,O=C1C=C(Nc2ccccc2)c2ccccc2C1=O,CHEMBL1495016,O=C1C=C(Nc2ccc(F)cc2)c2ccccc2C1=O,IC50,5.53,CHEMBL1738502,9,F,CHEMBL1741215,Sentrin-specific protease 6,Homo sapiens
CNP0439496,CCCN(CCC)C1CCc2ccc(O)cc2C1,CHEMBL1255966,Br.CCCN(CCC)C1CCc2ccc(O)cc2C1,Ki,5.84,CHEMBL2162509,9,B,CHEMBL217,Dopamine D2 receptor,Homo sapiens
CNP0439496,CCCN(CCC)C1CCc2ccc(O)cc2C1,CHEMBL1255966,Br.CCCN(CCC)C1CCc2ccc(O)cc2C1,Ki,8.16,CHEMBL2162508,9,B,CHEMBL234,Dopamine D3 receptor,Homo sapiens
CNP0439496,CCCN(CCC)C1CCc2ccc(O)cc2C1,CHEMBL1255966,Br.CCCN(CCC)C1CCc2ccc(O)cc2C1,EC50,9.02,CHEMBL2162507,9,F,CHEMBL234,Dopamine D3 receptor,Homo sapiens
CNP0410842,CN(C)CCCN1c2ccccc2CCc2ccccc21,CHEMBL1200710,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,IC50,4.42,CHEMBL1737860,9,F,CHEMBL1741194,Mitochondrial import inner membrane translocase subunit TIM10,Saccharomyces cerevisiae S288c
CNP0436374,O=C1NCCc2ccccc21,CHEMBL3629672,O=C1NCCc2ccc(F)cc21,IC50,4.14,CHEMBL3631404,9,B,CHEMBL2429708,Poly [ADP-ribose] polymerase 10,Homo sapiens
CNP0436374,O=C1NCCc2ccccc21,CHEMBL3629672,O=C1NCCc2ccc(F)cc21,IC50,4.0,CHEMBL3631405,9,B,CHEMBL2429708,Poly [ADP-ribose] polymerase 10,Homo sapiens
CNP0436374,O=C1NCCc2ccccc21,CHEMBL3629672,O=C1NCCc2ccc(F)cc21,IC50,4.14,CHEMBL3631404,9,B,CHEMBL2429708,Poly [ADP-ribose] polymerase 10,Homo sapiens
CNP0436374,O=C1NCCc2ccccc21,CHEMBL3629672,O=C1NCCc2ccc(F)cc21,IC50,4.0,CHEMBL3631406,9,B,CHEMBL3105,Poly [ADP-ribose] polymerase-1,Homo sapiens
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL539076,CCOC(=O)C1(c2ccc(Cl)cc2)CCN(C)CC1.Cl,Ki,6.56,CHEMBL838679,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL539076,CCOC(=O)C1(c2ccc(Cl)cc2)CCN(C)CC1.Cl,Ki,5.39,CHEMBL839593,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL539076,CCOC(=O)C1(c2ccc(Cl)cc2)CCN(C)CC1.Cl,IC50,4.57,CHEMBL834642,9,F,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,Ki,4.13,CHEMBL838518,9,B,CHEMBL304,Norepinephrine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,Ki,7.73,CHEMBL1291960,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,Ki,5.32,CHEMBL1291962,9,B,CHEMBL6184,Transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,Ki,6.9,CHEMBL1291961,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,IC50,5.85,CHEMBL833407,9,F,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL541124,CCOC(=O)C1(c2ccc(Cl)c(Cl)c2)CCN(C)CC1.Cl,IC50,5.22,CHEMBL833407,9,F,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.37,CHEMBL4007286,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.85,CHEMBL830117,9,F,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.92,CHEMBL3371727,9,B,CHEMBL2799,Dopamine transporter,Mus musculus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.98,CHEMBL1008805,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,9.15,CHEMBL4047846,9,A,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.07,CHEMBL853389,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,8.14,CHEMBL1663586,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.9,CHEMBL923873,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.97,CHEMBL832986,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.98,CHEMBL805324,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,6.94,CHEMBL828033,9,F,CHEMBL304,Norepinephrine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,6.5,CHEMBL3436148,9,F,CHEMBL2366456,Voltage-dependent L-type calcium channel subunit alpha-1C,Cavia porcellus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.29,CHEMBL1008807,9,B,CHEMBL4153,Sigma-1 receptor,Cavia porcellus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.75,CHEMBL1068119,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,5.42,CHEMBL3385965,9,B,CHEMBL228,Serotonin transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.94,CHEMBL808285,9,B,CHEMBL3602,Sigma opioid receptor,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.99,CHEMBL922843,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.04,CHEMBL922845,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.99,CHEMBL922846,9,B,CHEMBL304,Norepinephrine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.33,CHEMBL5055013,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,5.84,CHEMBL3385966,9,B,CHEMBL222,Norepinephrine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.62,CHEMBL3371724,9,B,CHEMBL4642,Serotonin transporter,Mus musculus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,6.72,CHEMBL3385967,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,9.37,CHEMBL880586,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,6.96,CHEMBL4007285,9,B,CHEMBL222,Norepinephrine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.68,CHEMBL918082,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.57,CHEMBL983910,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.06,CHEMBL4426160,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.4,CHEMBL4046313,9,B,CHEMBL238,Dopamine transporter,Homo sapiens
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,8.64,CHEMBL675223,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.43,CHEMBL923872,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,7.14,CHEMBL619190,9,F,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,7.97,CHEMBL922844,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,6.3,CHEMBL1008806,9,B,CHEMBL6184,Transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.75,CHEMBL1008804,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,6.99,CHEMBL831100,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0422641,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,5.9,CHEMBL754327,9,B,CHEMBL304,Norepinephrine transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL1701,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,Ki,6.38,CHEMBL1291960,9,B,CHEMBL313,Serotonin transporter,Rattus norvegicus
CNP0408391,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,CHEMBL1701,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,Ki,4.75,CHEMBL1291961,9,B,CHEMBL338,Dopamine transporter,Rattus norvegicus
